0.6656733468904199,-0.1178988481388424,1
0.6610855798776423,0.0860352425298534,1
0.3469453892023835,0.9430753319440384,2
-0.1038206683148782,0.3327078889181792,1
0.7333155185705471,-0.9183580926629235,2
0.9322362589738455,-0.5586330876463833,2
0.1762922166649565,0.8254472198074412,2
-0.960379513283338,0.6081603280025909,2
-0.1183157990078442,-0.2039973130531655,1
0.4823938569880897,-0.8804360477435188,2
0.1731910439487192,0.8771595024705781,2
-0.05178462844548448,0.2819302551311866,1
-0.4515481003295977,0.9215657914158024,2
0.9378353127339221,0.5586536041696595,2
0.2693049172851241,-0.8373291030675801,2
-0.8876670140762796,0.1425790271391036,2
0.9987985062283795,-0.3272486186825999,2
0.1647252183600811,0.6459272439201507,1
0.1219837399889867,-0.1359109803063568,1
-0.2898145122690671,0.8548655707703297,2
-0.5037215558175231,0.8859294493963836,2
0.3149873807239321,0.1345553035134932,1
0.4386991541068632,0.8608369223385155,2
0.2377030746366096,0.9375222505948859,2
-0.6071794392380255,-0.8790051855677196,2
-0.9739058589700337,-0.3280246753533739,2
0.2261240890549696,-0.492814475530779,1
-0.8697835748041659,-0.09169075487709988,2
-0.09203665497129065,-0.4137978722931316,1
0.3002350551460151,0.6229536972287513,1
-0.4767058260356433,-0.4066354362209724,1
-0.6409776860335575,-0.127209399244495,1
-0.972689618049872,0.220632979968163,2
-0.586998531941113,0.6910027262333809,2
-0.2633909952399672,-0.9986835316641632,2
-0.05312318811994909,0.0002177499833642127,1
-0.5609090310192265,0.7139566360444383,2
-0.05008954692993572,-0.149649307500522,1
-0.2561903826700979,-0.8423519865041665,2
-0.1820964791251388,0.9393422911474298,2
-0.3384964437899033,-0.359754712366842,1
0.9309739453861741,0.09325526790535865,2
0.8932626390921632,0.8827802750150784,2
0.1440634780883892,-0.1795368730951273,1
0.3612119346108338,0.01750285163957099,1
0.8669226889204631,0.1212289339055679,2
0.9418517720313324,-0.2664614397217869,2
0.2066513742283818,-0.9436094518681645,2
0.05496496228608039,0.4930401634650317,1
-0.3180743757644054,0.8564843134094675,2
0.8927987072695194,0.8493215050563798,2
-0.6713345059872785,-0.6131883015238796,2
-0.3782731745529314,0.1511495291925693,1
-0.2701985323256323,-0.9911354346901712,2
0.5103880389940452,0.4848268113925567,1
-0.002808272076922358,0.2846867823010573,1
0.2261517856519111,-0.9683204474345352,2
0.3201082125792423,0.9360143602959294,2
0.9412955186868912,-0.8590180533205719,2
0.3009537854540281,-0.5749698083272029,1
0.1494155848327476,0.4016916752187989,1
0.8230265043085805,0.7879591327382971,2
0.5557632500802827,-0.009741074619663004,1
0.3208616221219167,0.6207186666359807,1
0.3768350433518826,0.9404597096300462,2
-0.02261204413218121,0.4458189625012559,1
0.6202108842430927,-0.7220618179079971,2
-0.9961696937495373,-0.3885864579377035,2
0.2143100981942083,-0.5816841934195766,1
0.5466614433360357,-0.9516464061395827,2
0.1452330363315744,-0.9990228586840951,2
0.4087631003406811,0.7692939479155703,2
0.834439123408933,-0.6577670577216507,2
-0.4725896595714275,0.4031705226576068,1
0.8336460037579823,-0.842345937847449,2
-0.4472427734204677,-0.07849060133064378,1
-0.9357916277683068,0.3848062145703006,2
-0.581969985559054,0.8414744568858139,2
0.1408435223170741,-0.198313491431458,1
0.06360369532475629,-0.9614543383653259,2
0.3477064213880443,-0.848301563421849,2
-0.6206631135127844,0.7486566390088556,2
0.956079659632687,-0.8595132998582461,2
-0.6258359181857615,-0.1310514576702878,1
-0.8469410685000428,0.1533948933525506,2
