-0.8595352872526332,-0.4142460638989151,1
-0.8784313787917484,-0.863950918987604,1
-0.3022294163272998,-0.2286038215064243,1
-0.2729325962339936,-0.3597515459854775,1
-0.9061274839179758,-0.1375752326123909,1
-0.9300286823573187,-0.1174292460356783,1
-0.2385465125245522,-0.1579643407168355,1
-0.147104576813058,-0.6433936033103189,1
-0.9898614654514263,-0.8879982903085397,1
-0.3859006841302255,-0.6615472816739953,1
-0.8491811351391982,-0.1507775086249926,1
-0.9047011937472949,-0.6133748989064025,1
-0.8961377006714151,-0.3056550136810069,1
-0.7215007268769651,-0.8170432089150681,1
-0.7453067724719671,-0.220716289853351,1
-0.3197941915849962,-0.4042777878799088,1
-0.9427851188122272,-0.8982733507254161,1
-0.8969993189268506,-1.043943105138006,1
-0.6340779183841829,-0.530650450418905,1
-0.1076914517346517,-0.786691489401087,1
-1.025948694236438,-0.4019482619117301,1
-0.1703402091711371,-0.2423282948182708,1
-0.9640908499015648,-0.3424007513941141,1
-1.091247989357853,-0.9827313820108077,1
-0.344429804800469,-0.7313697838556028,1
-1.063442430702296,-0.1581540992634769,1
-0.2067717870781532,-1.082150209265603,1
-0.502013275112686,-0.2369568041370114,1
-1.051034992070231,-0.6396813553262544,1
-0.1759730387926001,-0.8862755644642062,1
-0.41468748137935,-1.058710861776297,1
-0.599364898329241,-0.8960076146965941,1
-0.4770398729351711,-0.9207884717360315,1
-1.006160645140842,-0.4676359494033375,1
-0.7292268285367598,-0.7038363936294207,1
-0.5711615545183392,-0.2418004718837834,1
-0.1334416309563785,-0.9404127096918589,1
-0.4626517518289699,-0.890269973338871,1
-0.727177724729472,-0.7054216915664404,1
-0.9761016073586407,-0.2004816764167043,1
-0.3625072639281604,-0.7569209514528101,1
-0.4925985949388729,-0.1911931852667832,1
-0.5611087341843407,-0.7164892623689856,1
-0.3553966130145162,-0.6879823827158242,1
-0.3287632286607109,-0.1518132998680144,1
-0.3227269423478442,-1.010175388419821,1
-0.4583279248786877,-0.6972941377862965,1
-1.004222649282925,-0.3283063993108449,1
-1.024257553645114,-0.6620300612189223,1
-0.5195495072672959,-0.8565298111548809,1
-0.3730065207477711,-0.8067643638047401,1
-0.2049641821957502,-0.2877158616523039,1
-0.9895599294521458,-0.5744459118608398,1
-0.1078746566819503,-0.5486006760929303,1
-0.4089306628362932,-1.054894441734558,1
-0.2890089197127486,-0.6528842177658134,1
-0.1549640287307116,-0.9923978355561827,1
-0.4638765379626894,-0.8850827797500882,1
-0.9903231993587814,-0.3437233152396239,1
-0.1394545656799996,-0.1909482597146951,1
-0.4995235447827353,-0.7775731237569372,1
-0.5930682653562388,-0.6543818295953203,1
-0.1096854446765213,-0.6824263729947107,1
-0.4667064154167011,-1.095228469620859,1
-0.6724386304178782,-0.1695428979426724,1
-0.5955628688792336,-0.7757524296452578,1
-0.9524094100209473,-1.063429110992714,1
-0.1082852919385389,-0.5646940185478329,1
-0.4734985861620076,-0.1612839160742242,1
-1.081538362918724,-0.4394902659752516,1
-0.5185643779313623,-0.2964457644011788,1
-0.7433784319903483,-0.775285150201068,1
-0.8697645282958995,-0.9309058220843807,1
-1.075802137492616,-0.3113980529416446,1
-0.8679209275760649,-0.4793326711497824,1
-0.702779302357587,-0.6487292799017521,1
-0.8798617752337365,-0.7036168948430754,1
-0.6552421984251666,-0.809016893118091,1
-0.67372596521033,-0.7002650632891236,1
-0.9559777479723786,-0.9344079610105691,1
-0.7241892885548344,-0.6381074691368476,1
-0.7074990642468586,-0.4154023716688694,1
-0.2039523283924528,-1.071981534168284,1
-0.5317225571693827,-0.9817554524392371,1
-1.023639491004124,-1.061249134665931,1
-0.5936983300912487,-1.016815846950002,1
-0.5304388299428709,-0.3167126860305221,1
-0.1186616315455903,-0.486995013187479,1
-0.2981029904438525,-0.4981127092544285,1
-0.1683267214964657,-0.4072446654663706,1
-0.1570482928738951,-0.9605030458974539,1
-0.8468846116144855,-0.9233039247727775,1
-0.2734787548073292,-0.9210322946034069,1
-1.000507918666617,-0.8445201442059542,1
-0.3405652389818489,-1.086609865325473,1
-0.1822448535796853,-0.4998265392607573,1
-1.060601328020704,-1.01580448373017,1
-0.6074865039069506,-0.5128947682202351,1
-0.1147156627294221,-0.4297522581100751,1
-0.4380187893489903,-0.5842293474231895,1
-0.8141354763176623,-0.9174476625083208,1
-0.7910586987764241,-0.9799736454998096,1
-0.9673046952431898,-1.093219143338331,1
-0.3149990527762796,-0.1948131380109539,1
-0.8192336048103877,-0.5376447934213782,1
-0.5774470188045104,-0.8422430536904799,1
-0.5984049500376243,-0.2909204737157741,1
