ID	%G+C	%AA	%AC	%AG	%AU	%CA	%CC	%CG	%CU	%GA	%GC	%GG	%GU	%UA	%UC	%UG	%UU	MFEI1	MFEI2	dG	dP	dQ	dD	dF	ZG	ZP	ZQ	ZD	ZF	MFEI3	MFEI4	EAFE	Diversity	Freq	Diff	dH	dH/L	dS	dS/L	Tm	Tm/L	|A-U|/L	|G-C|/L	|G-U|/L	Avg_Bp_Stem	%(A-U)/stems	%(G-C)/stems	%(G-U)/stems
-1.000000000000000	52.040000000000000	5.150000000000000	5.150000000000000	6.190000000000000	1.030000000000000	5.150000000000000	5.150000000000000	6.190000000000000	10.310000000000000	4.120000000000000	8.250000000000000	7.220000000000000	6.190000000000000	3.090000000000000	8.250000000000000	5.150000000000000	13.400000000000000	-0.006491160645657	-0.067551020408163	-0.337800000000000	0.316300000000000	0.138500000000000	0.053900000000000	0.324869000000000	-1.900500000000000	1.286300000000000	-1.471600000000000	-1.344300000000000	0.291700000000000	-0.056292517006803	-1.067741935483870	-0.369387755102041	5.280000000000000	0.053570600000000	0.031632653061225	-287.500000000000000	-2.933673469387750	-836.000000000000000	-8.530612244897960	70.700000000000000	0.721428571428571	0.081632653061225	0.173469387755102	0.061224489795918	6.200000000000000	5.161290322580640	10.967741935483900	3.870967741935480
-1.000000000000000	54.550000000000000	1.150000000000000	5.750000000000000	5.750000000000000	1.150000000000000	4.600000000000000	5.750000000000000	5.750000000000000	11.490000000000000	3.450000000000000	8.050000000000000	9.200000000000000	6.900000000000000	4.600000000000000	8.050000000000000	5.750000000000000	12.640000000000000	-0.006791934005500	-0.092613636363636	-0.370500000000000	0.318200000000000	0.218900000000000	0.087500000000000	0.518806000000000	-2.418000000000000	1.453700000000000	-0.847600000000000	-0.501000000000000	-0.548100000000000	-0.074090909090909	-1.164285714285710	-0.401477272727273	7.700000000000000	0.016407100000000	0.031022727272727	-284.900000000000000	-3.237500000000000	-822.800000000000000	-9.350000000000000	73.100000000000000	0.830681818181818	0.079545454545455	0.181818181818182	0.056818181818182	7.000000000000000	6.250000000000000	14.285714285714300	4.464285714285700
-1.000000000000000	60.230000000000000	2.300000000000000	4.600000000000000	4.600000000000000	1.150000000000000	5.750000000000000	8.050000000000000	8.050000000000000	12.640000000000000	2.300000000000000	10.340000000000000	8.050000000000000	5.750000000000000	2.300000000000000	11.490000000000000	4.600000000000000	8.050000000000000	-0.005943881786485	-0.119318181818181	-0.358000000000000	0.295500000000000	0.229000000000000	0.076200000000000	0.585786000000000	-1.903900000000000	1.003800000000000	-0.749700000000000	-0.721200000000000	-0.342100000000000	-0.089488636363636	-1.211538461538460	-0.388068181818182	6.700000000000000	0.013647600000000	0.030113636363636	-257.500000000000000	-2.926136363636360	-732.200000000000000	-8.320454545454550	78.500000000000000	0.892045454545455	0.068181818181818	0.204545454545455	0.022727272727273	8.666666666666670	7.692307692307670	23.076923076923100	2.564102564102560
-1.000000000000000	59.500000000000000	3.330000000000000	5.830000000000000	5.000000000000000	4.170000000000000	2.500000000000000	8.330000000000000	7.500000000000000	9.170000000000000	6.670000000000000	7.500000000000000	12.500000000000000	5.830000000000000	5.830000000000000	5.830000000000000	6.670000000000000	3.330000000000000	-0.007487394957983	-0.055681818181818	-0.445500000000000	0.322300000000000	0.106300000000000	0.042100000000000	0.150572000000000	-2.789900000000000	0.947000000000000	-1.694000000000000	-1.617000000000000	-0.146800000000000	-0.049494949494950	-1.382051282051280	-0.481983471074380	5.090000000000000	0.037928400000000	0.036528925619835	-389.400000000000000	-3.218181818181820	-1111.400000000000000	-9.185123966942150	77.200000000000000	0.638016528925620	0.066115702479339	0.206611570247934	0.049586776859504	4.875000000000000	2.564102564102560	8.012820512820510	1.923076923076910
-1.000000000000000	60.330000000000000	3.330000000000000	6.670000000000000	5.000000000000000	3.330000000000000	2.500000000000000	8.330000000000000	8.330000000000000	9.170000000000000	6.670000000000000	7.500000000000000	12.500000000000000	5.830000000000000	5.830000000000000	5.830000000000000	5.830000000000000	3.330000000000000	-0.007644621249793	-0.065879574970484	-0.461200000000000	0.322300000000000	0.103900000000000	0.042300000000000	0.186393000000000	-3.244000000000000	0.944000000000000	-1.603200000000000	-1.519200000000000	-0.185300000000000	-0.057644628099174	-1.430769230769230	-0.494710743801653	5.120000000000000	0.067356200000000	0.033553719008265	-404.900000000000000	-3.346280991735540	-1155.200000000000000	-9.547107438016530	77.300000000000000	0.638842975206612	0.057851239669422	0.223140495867769	0.041322314049587	5.571428571428570	2.564102564102560	9.890109890109890	1.831501831501830
-1.000000000000000	60.000000000000000	3.360000000000000	5.880000000000000	5.040000000000000	4.200000000000000	4.200000000000000	8.400000000000000	7.560000000000000	8.400000000000000	5.880000000000000	8.400000000000000	10.920000000000000	6.720000000000000	5.040000000000000	5.880000000000000	7.560000000000000	2.520000000000000	-0.006083333333333	-0.060833333333333	-0.365000000000000	0.266700000000000	0.369700000000000	0.114100000000000	0.321720000000000	-0.266400000000000	-1.493600000000000	0.109300000000000	0.003800000000000	0.286500000000000	-0.052142857142857	-1.368750000000000	-0.402833333333333	13.700000000000000	0.004437690000000	0.037833333333333	-383.000000000000000	-3.191666666666670	-1121.400000000000000	-9.345000000000000	68.400000000000000	0.570000000000000	0.066666666666667	0.166666666666667	0.033333333333333	5.333333333333330	4.166666666666670	10.416666666666700	2.083333333333330
-1.000000000000000	55.370000000000000	3.330000000000000	5.830000000000000	5.830000000000000	5.000000000000000	3.330000000000000	7.500000000000000	3.330000000000000	10.000000000000000	7.500000000000000	5.830000000000000	12.500000000000000	5.830000000000000	5.830000000000000	5.000000000000000	9.170000000000000	4.170000000000000	-0.007955571609175	-0.062927981109799	-0.440500000000000	0.314000000000000	0.095600000000000	0.036300000000000	0.198062000000000	-3.588800000000000	0.656300000000000	-1.780500000000000	-1.790800000000000	-0.293500000000000	-0.055061983471074	-1.402631578947370	-0.475454545454545	4.390000000000000	0.051132500000000	0.034958677685951	-371.400000000000000	-3.069421487603310	-1056.600000000000000	-8.732231404958680	78.400000000000000	0.647933884297521	0.074380165289256	0.198347107438017	0.041322314049587	5.428571428571430	3.383458646616530	9.022556390977440	1.879699248120300
-1.000000000000000	60.000000000000000	3.360000000000000	5.880000000000000	5.040000000000000	4.200000000000000	2.520000000000000	10.080000000000000	6.720000000000000	9.240000000000000	6.720000000000000	6.720000000000000	12.610000000000000	5.880000000000000	5.880000000000000	5.880000000000000	6.720000000000000	2.520000000000000	-0.007445000000000	-0.055833333333333	-0.446700000000000	0.325000000000000	0.101800000000000	0.041300000000000	0.150572000000000	-2.374000000000000	1.102300000000000	-1.663600000000000	-1.580000000000000	-0.222200000000000	-0.049629629629630	-1.374358974358970	-0.483416666666667	4.960000000000000	0.038609600000000	0.036750000000000	-385.200000000000000	-3.210000000000000	-1101.700000000000000	-9.180833333333330	76.500000000000000	0.637500000000000	0.066666666666667	0.208333333333333	0.050000000000000	4.875000000000000	2.564102564102560	8.012820512820510	1.923076923076910
-1.000000000000000	44.640000000000000	2.700000000000000	7.210000000000000	6.310000000000000	3.600000000000000	6.310000000000000	6.310000000000000	1.800000000000000	12.610000000000000	5.410000000000000	1.800000000000000	2.700000000000000	8.110000000000000	5.410000000000000	11.710000000000000	6.310000000000000	11.710000000000000	-0.007459677419355	-0.066607142857143	-0.333000000000000	0.303600000000000	0.051100000000000	0.017700000000000	0.381966000000000	-4.886500000000000	1.947600000000000	-2.345500000000000	-2.463600000000000	0.323300000000000	-0.055505952380952	-1.097058823529410	-0.341964285714286	1.980000000000000	0.233605000000000	0.008928571428571	-266.100000000000000	-2.375892857142860	-775.800000000000000	-6.926785714285710	69.900000000000000	0.624107142857143	0.142857142857143	0.116071428571429	0.044642857142857	6.800000000000000	9.411764705882340	7.647058823529400	2.941176470588220
-1.000000000000000	43.000000000000000	3.030000000000000	9.090000000000000	5.050000000000000	4.040000000000000	9.090000000000000	7.070000000000000	1.010000000000000	9.090000000000000	4.040000000000000	3.030000000000000	3.030000000000000	7.070000000000000	5.050000000000000	7.070000000000000	7.070000000000000	16.160000000000000	-0.006186046511628	-0.053200000000000	-0.266000000000000	0.280000000000000	0.250800000000000	0.076700000000000	0.381966000000000	-3.176200000000000	1.417700000000000	-0.736400000000000	-0.794800000000000	0.307900000000000	-0.044333333333333	-0.950000000000000	-0.296100000000000	7.670000000000000	0.007532450000000	0.030100000000000	-250.100000000000000	-2.501000000000000	-731.900000000000000	-7.319000000000000	68.600000000000000	0.686000000000000	0.120000000000000	0.130000000000000	0.030000000000000	5.600000000000000	8.571428571428560	9.285714285714280	2.142857142857140
-1.000000000000000	46.390000000000000	3.120000000000000	10.420000000000000	4.170000000000000	3.120000000000000	9.380000000000000	7.290000000000000	1.040000000000000	11.460000000000000	4.170000000000000	4.170000000000000	2.080000000000000	6.250000000000000	4.170000000000000	8.330000000000000	8.330000000000000	12.500000000000000	-0.003977150247898	-0.030756013745704	-0.184500000000000	0.247400000000000	0.276800000000000	0.097900000000000	0.260323000000000	-0.441500000000000	0.505100000000000	-0.438200000000000	-0.101300000000000	-0.344400000000000	-0.026362297496318	-0.745833333333333	-0.218041237113402	9.490000000000000	0.005121840000000	0.033505154639175	-218.700000000000000	-2.254639175257730	-659.400000000000000	-6.797938144329900	58.500000000000000	0.603092783505155	0.113402061855670	0.103092783505155	0.030927835051546	4.000000000000000	7.638888888888880	6.944444444444430	2.083333333333330
-1.000000000000000	43.000000000000000	4.040000000000000	10.100000000000000	4.040000000000000	3.030000000000000	9.090000000000000	6.060000000000000	0.000000000000000	12.120000000000000	4.040000000000000	3.030000000000000	2.020000000000000	7.070000000000000	4.040000000000000	8.080000000000000	9.090000000000000	14.140000000000000	-0.004976744186047	-0.042800000000000	-0.214000000000000	0.250000000000000	0.291500000000000	0.104600000000000	0.381966000000000	-1.392300000000000	0.439300000000000	-0.363200000000000	0.038900000000000	0.357800000000000	-0.035666666666667	-0.856000000000000	-0.247300000000000	10.460000000000000	0.004519500000000	0.033300000000000	-261.200000000000000	-2.612000000000000	-785.100000000000000	-7.851000000000000	59.500000000000000	0.595000000000000	0.120000000000000	0.100000000000000	0.030000000000000	5.000000000000000	9.600000000000000	8.000000000000000	2.400000000000000
-1.000000000000000	45.450000000000000	2.040000000000000	9.180000000000000	6.120000000000000	3.060000000000000	10.200000000000000	7.140000000000000	0.000000000000000	11.220000000000000	4.080000000000000	4.080000000000000	2.040000000000000	7.140000000000000	4.080000000000000	8.160000000000000	8.160000000000000	13.270000000000000	-0.005777777777778	-0.065656565656566	-0.262600000000000	0.262600000000000	0.141100000000000	0.044500000000000	0.518806000000000	-2.368800000000000	0.685000000000000	-1.524300000000000	-1.601400000000000	0.841800000000000	-0.052525252525253	-1.000000000000000	-0.279090909090909	4.400000000000000	0.222782000000000	0.016464646464647	-239.100000000000000	-2.415151515151510	-706.100000000000000	-7.132323232323230	65.500000000000000	0.661616161616162	0.101010101010101	0.121212121212121	0.040404040404040	6.500000000000000	9.615384615384600	11.538461538461500	3.846153846153820
-1.000000000000000	45.540000000000000	3.000000000000000	9.000000000000000	5.000000000000000	3.000000000000000	9.000000000000000	7.000000000000000	1.000000000000000	11.000000000000000	4.000000000000000	4.000000000000000	3.000000000000000	7.000000000000000	4.000000000000000	8.000000000000000	8.000000000000000	14.000000000000000	-0.006739130434783	-0.061386138613861	-0.306900000000000	0.277200000000000	0.262900000000000	0.095300000000000	0.381966000000000	-3.923500000000000	1.258000000000000	-0.593300000000000	-0.248900000000000	0.842100000000000	-0.051155115511551	-1.107142857142860	-0.337821782178218	9.620000000000000	0.006332410000000	0.030891089108911	-287.800000000000000	-2.849504950495050	-845.400000000000000	-8.370297029702970	67.300000000000000	0.666336633663366	0.118811881188119	0.128712871287129	0.029702970297030	5.600000000000000	8.571428571428560	9.285714285714280	2.142857142857140
-1.000000000000000	43.560000000000000	3.000000000000000	10.000000000000000	5.000000000000000	3.000000000000000	9.000000000000000	7.000000000000000	0.000000000000000	11.000000000000000	4.000000000000000	2.000000000000000	3.000000000000000	8.000000000000000	5.000000000000000	8.000000000000000	8.000000000000000	14.000000000000000	-0.006386593204775	-0.055643564356436	-0.278200000000000	0.277200000000000	0.263900000000000	0.087700000000000	0.381966000000000	-2.816900000000000	1.167400000000000	-0.520200000000000	-0.391000000000000	0.660400000000000	-0.046369636963696	-1.003571428571430	-0.309603960396040	8.860000000000000	0.005873570000000	0.031386138613861	-268.200000000000000	-2.655445544554460	-787.400000000000000	-7.796039603960400	67.500000000000000	0.668316831683168	0.118811881188119	0.128712871287129	0.029702970297030	5.600000000000000	8.571428571428560	9.285714285714280	2.142857142857140
-1.000000000000000	42.000000000000000	3.030000000000000	9.090000000000000	4.040000000000000	5.050000000000000	7.070000000000000	6.060000000000000	1.010000000000000	12.120000000000000	5.050000000000000	4.040000000000000	2.020000000000000	5.050000000000000	6.060000000000000	7.070000000000000	8.080000000000000	15.150000000000000	-0.004523809523810	-0.031666666666667	-0.190000000000000	0.260000000000000	0.284600000000000	0.096600000000000	0.260323000000000	-1.136900000000000	1.086700000000000	-0.445500000000000	-0.148300000000000	0.786500000000000	-0.027142857142857	-0.730769230769231	-0.225800000000000	9.660000000000000	0.003018640000000	0.035800000000000	-199.000000000000000	-1.990000000000000	-591.300000000000000	-5.913000000000000	63.400000000000000	0.634000000000000	0.110000000000000	0.110000000000000	0.040000000000000	4.333333333333330	7.051282051282050	7.051282051282050	2.564102564102550
-1.000000000000000	47.000000000000000	4.040000000000000	9.090000000000000	5.050000000000000	2.020000000000000	9.090000000000000	7.070000000000000	1.010000000000000	12.120000000000000	3.030000000000000	5.050000000000000	3.030000000000000	7.070000000000000	4.040000000000000	8.080000000000000	8.080000000000000	12.120000000000000	-0.006957446808511	-0.081750000000000	-0.327000000000000	0.290000000000000	0.178800000000000	0.064000000000000	0.518806000000000	-4.373900000000000	1.694100000000000	-1.182700000000000	-1.029900000000000	1.072300000000000	-0.065400000000000	-1.127586206896550	-0.358500000000000	6.400000000000000	0.026001600000000	0.031500000000000	-309.200000000000000	-3.092000000000000	-905.700000000000000	-9.057000000000000	68.200000000000000	0.682000000000000	0.120000000000000	0.140000000000000	0.030000000000000	7.250000000000000	10.344827586206900	12.068965517241400	2.586206896551700
-1.000000000000000	45.000000000000000	3.030000000000000	8.080000000000000	6.060000000000000	3.030000000000000	9.090000000000000	7.070000000000000	0.000000000000000	13.130000000000000	3.030000000000000	4.040000000000000	3.030000000000000	6.060000000000000	5.050000000000000	10.100000000000000	6.060000000000000	13.130000000000000	-0.006480000000000	-0.058400000000000	-0.291600000000000	0.250000000000000	0.295700000000000	0.101000000000000	0.324869000000000	-3.930000000000000	0.768100000000000	-0.264600000000000	0.019000000000000	1.117000000000000	-0.048666666666667	-1.168000000000000	-0.320600000000000	10.100000000000000	0.012492000000000	0.029000000000000	-274.600000000000000	-2.746000000000000	-804.800000000000000	-8.048000000000000	68.100000000000000	0.681000000000000	0.110000000000000	0.130000000000000	0.010000000000000	5.000000000000000	8.800000000000000	10.400000000000000	0.800000000000000
-1.000000000000000	45.000000000000000	4.040000000000000	7.070000000000000	4.040000000000000	5.050000000000000	9.090000000000000	6.060000000000000	1.010000000000000	10.100000000000000	4.040000000000000	4.040000000000000	4.040000000000000	7.070000000000000	3.030000000000000	9.090000000000000	9.090000000000000	13.130000000000000	-0.006977777777778	-0.062800000000000	-0.314000000000000	0.290000000000000	0.184800000000000	0.056600000000000	0.381966000000000	-3.713400000000000	1.300200000000000	-1.251600000000000	-1.370600000000000	0.651000000000000	-0.052333333333333	-1.082758620689660	-0.338100000000000	5.660000000000000	0.020116800000000	0.024100000000000	-275.900000000000000	-2.759000000000000	-805.400000000000000	-8.054000000000000	69.400000000000000	0.694000000000000	0.110000000000000	0.150000000000000	0.030000000000000	5.800000000000000	7.586206896551720	10.344827586206900	2.068965517241360
-1.000000000000000	43.430000000000000	4.080000000000000	9.180000000000000	3.060000000000000	4.080000000000000	10.200000000000000	7.140000000000000	0.000000000000000	11.220000000000000	1.020000000000000	3.060000000000000	3.060000000000000	8.160000000000000	5.100000000000000	9.180000000000000	8.160000000000000	13.270000000000000	-0.006046511627907	-0.043771043771044	-0.262600000000000	0.303000000000000	0.126900000000000	0.045200000000000	0.381966000000000	-3.782600000000000	2.735300000000000	-1.714500000000000	-1.628500000000000	1.478600000000000	-0.037518037518038	-0.866666666666667	-0.286666666666667	4.470000000000000	0.076470300000000	0.024040404040404	-275.300000000000000	-2.780808080808080	-822.200000000000000	-8.305050505050510	61.700000000000000	0.623232323232323	0.151515151515152	0.141414141414141	0.010101010101010	5.000000000000000	8.333333333333330	7.777777777777770	0.555555555555555
-1.000000000000000	45.540000000000000	3.000000000000000	9.000000000000000	5.000000000000000	3.000000000000000	9.000000000000000	6.000000000000000	2.000000000000000	11.000000000000000	4.000000000000000	4.000000000000000	3.000000000000000	7.000000000000000	4.000000000000000	9.000000000000000	7.000000000000000	14.000000000000000	-0.005349143610013	-0.040594059405941	-0.243600000000000	0.257400000000000	0.256100000000000	0.091800000000000	0.260323000000000	-1.983700000000000	0.606800000000000	-0.697900000000000	-0.378400000000000	0.293100000000000	-0.034794908062235	-0.946153846153846	-0.272475247524752	9.270000000000000	0.008806710000000	0.028910891089109	-264.800000000000000	-2.621782178217820	-790.900000000000000	-7.830693069306930	61.700000000000000	0.610891089108911	0.108910891089109	0.118811881188119	0.029702970297030	4.333333333333330	7.051282051282050	7.692307692307680	1.923076923076920
-1.000000000000000	45.000000000000000	3.030000000000000	9.090000000000000	5.050000000000000	4.040000000000000	9.090000000000000	7.070000000000000	0.000000000000000	12.120000000000000	5.050000000000000	4.040000000000000	3.030000000000000	5.050000000000000	4.040000000000000	8.080000000000000	8.080000000000000	13.130000000000000	-0.007155555555556	-0.053666666666667	-0.322000000000000	0.310000000000000	0.170900000000000	0.054700000000000	0.381966000000000	-4.445000000000000	2.527700000000000	-1.238300000000000	-1.255300000000000	0.626700000000000	-0.046000000000000	-1.038709677419360	-0.342600000000000	5.470000000000000	0.057261800000000	0.020600000000000	-281.100000000000000	-2.811000000000000	-824.100000000000000	-8.241000000000000	67.900000000000000	0.679000000000000	0.140000000000000	0.140000000000000	0.030000000000000	5.166666666666670	7.526881720430100	7.526881720430100	1.612903225806450
-1.000000000000000	45.000000000000000	3.030000000000000	9.090000000000000	4.040000000000000	4.040000000000000	9.090000000000000	7.070000000000000	0.000000000000000	11.110000000000000	4.040000000000000	4.040000000000000	3.030000000000000	7.070000000000000	4.040000000000000	7.070000000000000	10.100000000000000	13.130000000000000	-0.005266666666667	-0.079000000000000	-0.237000000000000	0.240000000000000	0.360500000000000	0.124300000000000	0.585786000000000	-1.352600000000000	-0.289400000000000	0.242000000000000	0.585500000000000	0.652100000000000	-0.059250000000000	-0.987500000000000	-0.269900000000000	12.430000000000000	0.004791030000000	0.032900000000000	-271.700000000000000	-2.717000000000000	-810.300000000000000	-8.103000000000000	62.200000000000000	0.622000000000000	0.090000000000000	0.110000000000000	0.040000000000000	8.000000000000000	12.500000000000000	15.277777777777800	5.555555555555530
-1.000000000000000	45.450000000000000	3.060000000000000	8.160000000000000	5.100000000000000	3.060000000000000	8.160000000000000	7.140000000000000	1.020000000000000	11.220000000000000	4.080000000000000	4.080000000000000	2.040000000000000	8.160000000000000	4.080000000000000	8.160000000000000	9.180000000000000	13.270000000000000	-0.007212321232123	-0.082070707070707	-0.327800000000000	0.313100000000000	0.159500000000000	0.060800000000000	0.381966000000000	-4.729900000000000	2.500600000000000	-1.365300000000000	-1.158100000000000	0.598000000000000	-0.065656565656566	-1.048387096774190	-0.348686868686869	6.020000000000000	0.035043100000000	0.020909090909091	-258.700000000000000	-2.613131313131310	-746.700000000000000	-7.542424242424240	73.300000000000000	0.740404040404040	0.141414141414141	0.131313131313131	0.040404040404040	7.750000000000000	11.290322580645200	10.483870967741900	3.225806451612900
-1.000000000000000	47.470000000000000	3.060000000000000	8.160000000000000	6.120000000000000	2.040000000000000	9.180000000000000	5.100000000000000	0.000000000000000	13.270000000000000	3.060000000000000	5.100000000000000	4.080000000000000	8.160000000000000	4.080000000000000	9.180000000000000	9.180000000000000	10.200000000000000	-0.006852749104698	-0.065050505050505	-0.325300000000000	0.292900000000000	0.343100000000000	0.122300000000000	0.381966000000000	-2.675800000000000	0.922200000000000	0.090000000000000	0.411800000000000	0.723100000000000	-0.054208754208754	-1.110344827586210	-0.351919191919192	12.110000000000000	0.013883200000000	0.026666666666667	-285.500000000000000	-2.883838383838380	-835.400000000000000	-8.438383838383840	68.600000000000000	0.692929292929293	0.121212121212121	0.151515151515152	0.020202020202020	5.800000000000000	8.275862068965500	10.344827586206900	1.379310344827590
-1.000000000000000	42.570000000000000	4.000000000000000	9.000000000000000	5.000000000000000	3.000000000000000	8.000000000000000	4.000000000000000	0.000000000000000	13.000000000000000	4.000000000000000	4.000000000000000	3.000000000000000	7.000000000000000	5.000000000000000	8.000000000000000	9.000000000000000	14.000000000000000	-0.007650927883486	-0.065148514851485	-0.325700000000000	0.346500000000000	0.196700000000000	0.075100000000000	0.324869000000000	-4.370000000000000	3.293800000000000	-1.082600000000000	-0.800100000000000	1.125400000000000	-0.054290429042904	-0.940000000000000	-0.352871287128713	7.580000000000000	0.050366200000000	0.027128712871287	-297.700000000000000	-2.947524752475250	-868.900000000000000	-8.602970297029700	69.500000000000000	0.688118811881188	0.168316831683168	0.148514851485149	0.029702970297030	7.000000000000000	9.714285714285700	8.571428571428560	1.714285714285710
-1.000000000000000	43.560000000000000	4.000000000000000	8.000000000000000	5.000000000000000	4.000000000000000	9.000000000000000	5.000000000000000	0.000000000000000	12.000000000000000	4.000000000000000	5.000000000000000	3.000000000000000	6.000000000000000	4.000000000000000	8.000000000000000	9.000000000000000	14.000000000000000	-0.005546372819100	-0.048316831683168	-0.241600000000000	0.267300000000000	0.251600000000000	0.086000000000000	0.381966000000000	-1.607900000000000	0.657800000000000	-0.704000000000000	-0.546400000000000	0.519100000000000	-0.040264026402640	-0.903703703703704	-0.271485148514851	8.680000000000000	0.007407190000000	0.029900990099010	-244.300000000000000	-2.418811881188120	-720.300000000000000	-7.131683168316830	66.000000000000000	0.653465346534653	0.118811881188119	0.118811881188119	0.029702970297030	5.400000000000000	8.888888888888880	8.888888888888880	2.222222222222220
-1.000000000000000	41.580000000000000	3.000000000000000	7.000000000000000	5.000000000000000	6.000000000000000	8.000000000000000	5.000000000000000	0.000000000000000	12.000000000000000	4.000000000000000	4.000000000000000	3.000000000000000	6.000000000000000	6.000000000000000	9.000000000000000	8.000000000000000	14.000000000000000	-0.007607022607023	-0.105610561056105	-0.316300000000000	0.316800000000000	0.249200000000000	0.092900000000000	0.585786000000000	-4.668000000000000	2.567900000000000	-0.658900000000000	-0.270400000000000	0.650200000000000	-0.079207920792079	-1.000000000000000	-0.341485148514851	9.380000000000000	0.016151000000000	0.025148514851485	-266.800000000000000	-2.641584158415840	-766.700000000000000	-7.591089108910890	74.800000000000000	0.740594059405941	0.158415841584158	0.128712871287129	0.029702970297030	10.666666666666700	16.666666666666700	13.541666666666700	3.125000000000000
-1.000000000000000	45.000000000000000	3.030000000000000	9.090000000000000	5.050000000000000	3.030000000000000	9.090000000000000	6.060000000000000	1.010000000000000	12.120000000000000	4.040000000000000	5.050000000000000	2.020000000000000	6.060000000000000	4.040000000000000	8.080000000000000	8.080000000000000	14.140000000000000	-0.005955555555556	-0.044666666666667	-0.268000000000000	0.270000000000000	0.257900000000000	0.093000000000000	0.260323000000000	-2.951700000000000	1.140900000000000	-0.561300000000000	-0.220300000000000	0.888600000000000	-0.038285714285714	-0.992592592592593	-0.296700000000000	9.300000000000000	0.009544340000000	0.028700000000000	-269.700000000000000	-2.697000000000000	-796.700000000000000	-7.967000000000000	65.400000000000000	0.654000000000000	0.120000000000000	0.120000000000000	0.030000000000000	4.500000000000000	7.407407407407400	7.407407407407400	1.851851851851850
-1.000000000000000	45.000000000000000	4.040000000000000	10.100000000000000	5.050000000000000	4.040000000000000	9.090000000000000	8.080000000000000	1.010000000000000	11.110000000000000	4.040000000000000	3.030000000000000	3.030000000000000	6.060000000000000	6.060000000000000	8.080000000000000	6.060000000000000	11.110000000000000	-0.005737777777778	-0.064500000000000	-0.258200000000000	0.240000000000000	0.182200000000000	0.058900000000000	0.518806000000000	-2.913900000000000	0.368100000000000	-1.180400000000000	-1.164900000000000	-0.131700000000000	-0.051600000000000	-1.075000000000000	-0.272600000000000	5.890000000000000	0.095987900000000	0.014400000000000	-267.500000000000000	-2.675000000000000	-797.000000000000000	-7.970000000000000	62.500000000000000	0.625000000000000	0.100000000000000	0.110000000000000	0.030000000000000	6.000000000000000	10.416666666666700	11.458333333333300	3.125000000000000
